Max features;Max depth;Min samples leaf;Min samples split;MCC
sqrt;70;1;0.0216356130311;0.47024462734981914
None;10;1;0.000655844928931;0.469051444321997
None;100;4;0.000331702640663;0.46890707965074935
log2;70;1;0.0322199206358;0.46861181514171885
sqrt;None;4;0.000601570706164;0.46861181514171885
log2;80;2;0.00879070760738;0.46861181514171885
sqrt;50;1;0.000406931423312;0.46760506506609234
sqrt;30;2;0.000391022912462;0.4669089108501998
sqrt;80;1;0.0297225602682;0.46588813127695544
sqrt;70;5;0.096118648127;0.4655662962410334
log2;None;1;0.0924101344246;0.4655662962410334
log2;80;5;0.0310516936457;0.4655662962410334
log2;10;5;0.000356778217107;0.46461423085459086
sqrt;40;1;0.0025398784707;0.46396408371224507
log2;50;2;0.0022957148122;0.46396408371224507
sqrt;50;4;0.00322284644672;0.4631668896816027
sqrt;40;3;0.000604195127045;0.4629208285296478
log2;40;3;0.0484401122633;0.46230467611034676
log2;90;1;0.0806884444845;0.46230467611034676
sqrt;None;2;0.0363280108348;0.46230467611034676
log2;90;3;0.00061147323761;0.4616153997810428
sqrt;70;4;0.00027696179619;0.46068940059047475
log2;10;5;0.00574158408756;0.45920032155308715
log2;30;5;0.0587365964114;0.45920032155308715
log2;90;4;0.000237398330312;0.45762830456794773
log2;80;4;0.000481652377779;0.4575351450665408
sqrt;10;2;0.000122434227942;0.4574493054914701
log2;20;3;0.00878563316982;0.45635933981971805
log2;60;4;0.00855789745935;0.45635933981971805
log2;40;4;0.00563230721219;0.4560823844970153
log2;40;5;0.000264779081064;0.45596001522087864
log2;20;3;0.00500154211904;0.45596001522087864
log2;20;2;0.000227940412161;0.4532678382561785
log2;None;4;0.00018567892126;0.4529510198387055
sqrt;80;2;0.000133468048984;0.45279569645950773
sqrt;90;1;0.00118669587996;0.4516802565782887
log2;100;3;0.00083761910894;0.44799292544408004
sqrt;70;5;0.00715226079249;0.44797525805674
sqrt;50;5;0.00287692358205;0.4466488453896129
log2;70;1;0.0599746974098;0.4464211565455633
None;50;5;0.00461670682792;0.4449202767313142
None;10;1;0.00534682361319;0.4432111124987274
log2;40;3;0.00810603137046;0.4431558806337355
log2;None;1;0.019002802682;0.4414800145930675
sqrt;50;3;0.000178302845785;0.4373410050784972
log2;90;3;0.000202605100908;0.4367462279789504
sqrt;30;3;0.00528629577818;0.43657271520644986
log2;None;2;0.0341859180628;0.4365613942022592
sqrt;30;3;0.000915265995611;0.4357666504690798
sqrt;20;4;0.0120910990444;0.4332787872069833
log2;70;3;0.00720540690683;0.4332355560245478
sqrt;None;5;0.000350082276649;0.4320587458904827
log2;60;1;0.000290075887583;0.4301947878494577
sqrt;80;4;0.0999269265796;0.4299717847568697
sqrt;30;3;0.0068795061431;0.42822515368158554
log2;70;1;0.008504846065;0.42657846766434127
log2;50;2;0.0090183452446;0.42483533384587047
log2;40;5;0.0330164762738;0.4233397756802268
log2;90;4;0.0119994976945;0.42151137006965705
log2;90;2;0.00617152000866;0.4214251048756922
sqrt;80;5;0.000946864104487;0.41612456633688544
log2;20;2;0.000274388081369;0.415084884645354
None;10;2;0.00846465446739;0.4112184347249988
None;100;3;0.00642010010047;0.4076589683584977
None;50;2;0.00591779782093;0.4076589683584977
None;90;3;0.00669784884528;0.4076589683584977
None;100;3;0.00769874092634;0.4076589683584977
None;30;4;0.00671956663598;0.4076589683584977
None;50;2;0.0055673831821;0.4076589683584977
None;30;1;0.00746047032852;0.4059893932439254
None;100;1;0.00641890372577;0.4059893932439254
sqrt;90;3;0.00804615362813;0.4040739737320425
log2;10;4;0.00373522656939;0.4027091703070149
log2;100;3;0.0045053691741;0.3995049737625318
None;90;2;0.00920008198995;0.3995049737625318
None;20;1;0.00929157751027;0.3979304702442884
