Method;TargetClass;NbAccessedEntities;Distance_TC
com.android.internal.telephony.cat.RilMessageDecoder.processMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.CommandParamsFactory;1;0.9615384615384616
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.RilMessage;4;0.5
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.BerTlv;0;1.0
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.ResultException;1;0.9
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.RilMessageDecoder;1;0.9230769230769231
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.uicc.IccUtils;0;1.0
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.CatService;0;1.0
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.GetInkeyInputResponseData.format(java.io.ByteArrayOutputStream);com.android.internal.telephony.cat.GetInkeyInputResponseData;5;0.5454545454545454
com.android.internal.telephony.cat.GetInkeyInputResponseData.format(java.io.ByteArrayOutputStream);com.android.internal.telephony.cat.ResponseData;1;1.0
com.android.internal.telephony.cat.DTTZResponseData.byteToBCD(int);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.CommandParams.getCommandType();com.android.internal.telephony.cat.CommandDetails;1;0.9166666666666666
com.android.internal.telephony.cat.CommandParams.getCommandType();com.android.internal.telephony.cat.CommandParams;0;1.0
com.android.internal.telephony.cat.CommandParams.toString();com.android.internal.telephony.cat.CommandDetails;1;0.9090909090909091
com.android.internal.telephony.cat.CommandParams.toString();com.android.internal.telephony.cat.CommandParams;0;1.0
com.android.internal.telephony.cat.DisplayTextParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.DisplayTextParams;0;1.0
com.android.internal.telephony.cat.DisplayTextParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.TextMessage;1;0.9090909090909091
com.android.internal.telephony.cat.LaunchBrowserParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.LaunchBrowserParams;0;1.0
com.android.internal.telephony.cat.LaunchBrowserParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.TextMessage;1;0.9090909090909091
com.android.internal.telephony.cat.PlayToneParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.PlayToneParams;0;1.0
com.android.internal.telephony.cat.PlayToneParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.TextMessage;1;0.9090909090909091
com.android.internal.telephony.cat.CallSetupParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.CallSetupParams;0;1.0
com.android.internal.telephony.cat.CallSetupParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.TextMessage;1;0.9090909090909091
com.android.internal.telephony.cat.SelectItemParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.Menu;2;0.875
