Method;TargetClass;NbAccessedEntities;Distance_TC
org.apache.tools.ant.types.Assertions.setEnableSystemAssertions(java.lang.Boolean);org.apache.tools.ant.types.DataType;1;0.9473684210526316
org.apache.tools.ant.types.Assertions.setEnableSystemAssertions(java.lang.Boolean);org.apache.tools.ant.types.Assertions;1;0.9444444444444444
org.apache.tools.ant.types.Assertions.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.DataType;2;0.9047619047619048
org.apache.tools.ant.types.Assertions.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.Assertions;2;0.9
org.apache.tools.ant.types.Assertions.getFinalReference();org.apache.tools.ant.types.DataType;0;1.0
org.apache.tools.ant.types.Assertions.getFinalReference();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Assertions.getFinalReference();org.apache.tools.ant.types.Reference;1;0.6666666666666667
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.List);org.apache.tools.ant.types.Assertions;4;0.84
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.List);org.apache.tools.ant.Project;1;1.0
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.List);org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.ListIterator);org.apache.tools.ant.types.Assertions;4;0.84
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.ListIterator);org.apache.tools.ant.Project;1;1.0
org.apache.tools.ant.types.Assertions.applyAssertions(java.util.ListIterator);org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Mapper.setType(org.apache.tools.ant.types.Mapper.MapperType);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.setType(org.apache.tools.ant.types.Mapper.MapperType);org.apache.tools.ant.types.Mapper;1;0.9523809523809523
org.apache.tools.ant.types.Mapper.add(org.apache.tools.ant.util.FileNameMapper);org.apache.tools.ant.types.DataType;2;0.9130434782608696
org.apache.tools.ant.types.Mapper.add(org.apache.tools.ant.util.FileNameMapper);org.apache.tools.ant.types.Mapper;3;0.8695652173913043
