Snapshot;Date;BugFix;Entity;Public;Code;ChangeType
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/packages/DocPackage.java;ADDED
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.s.DocPackage;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.s.DocPackage.DocPackage(SdkSource,Node,String,Map<String,String>);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.DocPackage.create(SdkSource,Properties,int,String,int,String,String,String,Os,Arch,String);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.s.DocPackage.DocPackage(SdkSource,Properties,int,String,int,String,String,String,Os,Arch,String);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.DocPackage.saveProperties(Properties);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/packages/BrokenPackage.java;ADDED
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.s.BrokenPackage;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.s.BrokenPackage.BrokenPackage(Properties,String,String,int,int,String);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.saveProperties(Properties);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getMinApiLevel();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getExactApiLevel();ADDED*
