EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.argouml.cognitive.ui.ToDoPane","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ToDoPane.java","buildPerspectives()","org.argouml.ui.NavigatorPane","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NavigatorPane.java"
"org.argouml.uml.ui.UMLChangeDispatch","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLChangeDispatch.java","run()","org.argouml.uml.ui.PropPanel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanel.java"
"org.argouml.uml.cognitive.checklist.UMLCheckItem","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLCheckItem.java","expand(String, Object)","org.argouml.uml.cognitive.critics.CrUML","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrUML.java"
"org.argouml.uml.ui.ActionRemoveModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionRemoveModelElement.java","actionPerformed(ActionEvent)","org.argouml.uml.ui.foundation.core.PropPanelAssociationEnd","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelAssociationEnd.java"
"org.argouml.application.configuration.ConfigurationKeyImpl","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ConfigurationKeyImpl.java","isChangedProperty(PropertyChangeEvent)","org.argouml.application.configuration.ConfigurationHandler","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ConfigurationHandler.java"
"org.argouml.uml.notation.uml.InitNotationUml","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/InitNotationUml.java","init()","org.argouml.notation.NotationProviderFactory2","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NotationProviderFactory2.java"
"org.argouml.ui.CmdCreateNode","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CmdCreateNode.java","putToolTip(String)","org.argouml.ui.CmdSetMode","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CmdSetMode.java"
"org.argouml.uml.ui.foundation.core.PropPanelDataType","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelDataType.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.diagram.ui.FigNodeModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigNodeModelElement.java","getPopUpActions(MouseEvent)","org.argouml.uml.diagram.ui.FigEdgeModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigEdgeModelElement.java"
"org.argouml.uml.diagram.ui.FigNodeModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigNodeModelElement.java","setLayer(Layer)","org.argouml.uml.diagram.ui.FigEdgeModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigEdgeModelElement.java"
"org.argouml.uml.ui.behavior.state_machines.PropPanelCompositeState","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelCompositeState.java","initialize()","org.argouml.uml.ui.foundation.core.PropPanelModelElement","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelModelElement.java"
"org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLClassDiagram.java","getNewDiagramName()","org.argouml.uml.diagram.activity.ui.UMLActivityDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLActivityDiagram.java"
"org.argouml.uml.ui.ActionSaveProjectAs","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveProjectAs.java","getNewFile()","org.argouml.uml.ui.ActionSaveProject","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveProject.java"
"org.argouml.uml.ui.ActionSaveProjectAs","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveProjectAs.java","getNewFile()","org.argouml.uml.ui.ActionOpenProject","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionOpenProject.java"
"org.argouml.uml.ui.behavior.use_cases.PropPanelExtend","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelExtend.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.cognitive.critics.CrDisambigClassName","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrDisambigClassName.java","initWizard(Wizard)","org.argouml.uml.cognitive.critics.WizMEName","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/WizMEName.java"
"org.argouml.uml.reveng.java.Modeller","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/Modeller.java","getAttribute(String, String, Object)","org.argouml.uml.reveng.java.ParseState","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ParseState.java"
"org.argouml.ui.explorer.TypeThenNameOrder","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TypeThenNameOrder.java","compare(Object, Object)","org.argouml.ui.explorer.NameOrder","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NameOrder.java"
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrNoInstanceVariables.java","initWizard(Wizard)","org.argouml.uml.cognitive.critics.CrNoOperations","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrNoOperations.java"
"org.argouml.uml.ui.foundation.core.UMLClassAttributeListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLClassAttributeListModel.java","swap(int, int)","org.argouml.uml.ui.foundation.core.UMLClassOperationListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLClassOperationListModel.java"
