Learning rate;Beta;Gamma;Dense sizes;MCC
0.00801487114106;0.0330920475495;8;[35, 28, 19];0.21603523582977022
0.0111476360424;0.00511272270317;4;[89, 51];0.21325875784119722
0.00529895617002;0.0163558928578;7;[63, 28];0.20764767497599404
0.00509581135937;0.552765913269;7;[49];0.1871350580081791
0.0116722900057;0.15281273873;6;[83];0.18686272890426048
0.0154494666393;0.00344571873182;4;[61, 23];0.18605235211892363
0.155949950697;0.166437058718;1;[34];0.182072432012011
0.0411787562144;0.0104274221774;1;[45, 31, 25];0.17310106966629069
0.0314034075106;0.0148012402148;1;[85, 82, 66];0.15946095288973514
0.00324361353829;0.756687443165;8;[84];0.15387818138904233
0.0167993052274;0.153008727714;10;[5, 4, 4];0.1517948942281706
0.00583000502591;0.0569496461495;7;[74];0.14371263672163792
0.0206487827585;0.00623406558876;2;[47];0.13951085566922483
0.023749415287;0.583443946321;1;[32, 24, 24];0.13860098081715658
0.19976024165;0.615466084973;2;[84];0.13800899298482824
0.00543602012917;0.793273782736;6;[14, 13];0.13789343210676008
0.00728365420951;0.939907396339;5;[9, 8];0.13729291125497106
0.0200180567051;0.00406277614634;1;[93, 27];0.134934056547688
0.0179697776031;0.198928878312;3;[24];0.12266520636188809
0.0103436100008;0.0146190895177;3;[20, 9];0.12186782321010971
0.0268265266204;0.600439170041;1;[27, 14];0.12131032334158595
0.495053341302;0.500050836827;8;[13, 12];0.1105774406608149
0.00439199866623;0.496841992143;2;[64, 19];0.10822552038004218
0.00534233051027;0.0563922765168;4;[63];0.10497290386516848
0.00423502238411;0.141750691691;6;[48];0.10461123345910651
0.0107435213655;0.00318219648282;1;[56, 4];0.10374650929745927
0.0314506337565;0.00716791083623;2;[10, 10];0.10122823453995876
0.00338361446733;0.00955432718353;4;[34, 13];0.08669012316101304
0.00443399671712;0.472740043383;6;[26, 5, 5];0.06592644856437957
0.00745610733822;0.00544197869633;4;[30];0.06396635381305878
0.00545364886338;0.0493073101043;8;[4, 4];0.06209331005671709
0.00329038300859;0.0174911130881;3;[74, 70];0.0598215778956399
0.00544273164644;0.0205561514689;10;[9, 4];0.054702017779988565
0.0035305033174;0.00630462589154;6;[31];0.05169247908404587
0.00374362050039;0.0157167558133;1;[76, 63, 38];0.03800022383958373
0.00524960230543;0.00370307006284;3;[18];0.024831366781346204
0.00606122686144;0.0091598667313;2;[47];0.014158684637268935
0.263669639885;0.667802033027;4;[15, 15];0.01242732004146439
0.500895035403;0.30825630969;2;[44, 7, 7];0.01242732004146439
0.180386182691;0.949957856502;4;[98, 53, 42];0.01242732004146439
0.711263743469;0.801796167996;2;[26, 8, 4];0.010590923677421352
0.614290968907;0.762221257685;2;[4, 4, 4];0.010590923677421352
0.0171783042786;0.0250854420837;1;[11, 4];-0.003331703095810267
0.426630878823;0.794902764012;3;[68, 25];-0.010053518612351266
0.200963760384;0.623859038161;3;[86, 5];-0.010053518612351266
