Learning rate;Beta;Gamma;Dense sizes;MCC
0.00440961539009;0.599061745445;8;[41, 38, 31];0.2682531654182599
0.00583956526665;0.0110974074923;5;[63, 21, 10];0.26411938984963806
0.040766985601;0.377753054702;2;[21, 14, 8];0.2636392979839074
0.058558508267;0.586886749897;4;[9, 6];0.2576791197754425
0.168505707507;0.108380381757;1;[49, 13];0.25598011942913806
0.108299024323;0.364280403069;2;[79];0.25560468950930854
0.138064813251;0.668637483533;3;[99];0.25538013445578356
0.00864297599005;0.812392715183;6;[71];0.2551378646025987
0.0801371402035;0.00871288355284;1;[62, 26];0.25367582062215827
0.0737114054914;0.013847831371;6;[11];0.2485364749911434
0.00917185611822;0.0148213334119;10;[62, 22, 7];0.24124222759498054
0.202715946345;0.112500298732;1;[26, 14];0.23882894316630185
0.0314524005421;0.066539452692;9;[6, 4];0.23434219725128902
0.0179285330414;0.039923048708;9;[28];0.23377345537114955
0.0668488466471;0.0034554721761;1;[97, 4];0.23166635849949435
0.011182559923;0.0277637569497;5;[49];0.22728446026744895
0.0578044574303;0.0248482166862;2;[11];0.21677594228242913
0.00602685841257;0.0308518733965;9;[86];0.2163913457519422
0.00937497006837;0.0714414877748;5;[80, 10, 7];0.20770205777710066
0.0136111231297;0.00787747939777;3;[41, 22];0.1867604287686387
0.227230190048;0.166098616157;2;[94, 87, 4];0.17696430175239217
0.00692700792952;0.00516146339396;10;[86];0.17670697463557877
0.00621040488724;0.00624466998319;3;[81, 60, 18];0.1757189997253581
0.0313614279664;0.00325872180537;1;[78, 74, 18];0.17341954928946335
0.0476194354744;0.92033575222;2;[19, 12];0.1710013557258512
0.00744991680582;0.0139236021484;6;[94];0.16143489622966742
0.0158704278274;0.0127490693477;2;[59, 42];0.15860589756391427
0.034489006397;0.0169848438134;1;[71, 7];0.15792491403403694
0.763548499422;0.930350367685;3;[58];0.1576743682120161
0.0406211243279;0.0086946828367;6;[5];0.15635566317822483
0.714356138649;0.217540212377;1;[60];0.15270740356326215
0.0105562534583;0.57717495716;3;[29, 27];0.14876577218536366
0.0314805976098;0.596792139856;2;[7];0.1478879729802222
0.00344069496602;0.282537846075;6;[74, 8];0.1464240273253451
0.0188850918185;0.00463950524165;10;[16, 4, 4];0.14546693761968546
0.00517800040893;0.0172408832474;7;[62, 9];0.13656952732549332
0.00481342236273;0.0490027125524;4;[50, 44, 37];0.13641261261375162
0.00722169616764;0.00424508316686;5;[22, 15, 12];0.12791762799296233
0.00664498189694;0.0979411092706;2;[94, 56];0.1266888649713991
0.0272011963026;0.469642433134;1;[92];0.1255721490587054
0.0134615307782;0.00374320248249;1;[74, 12];0.12341412286212931
0.0067821058288;0.695205458966;3;[62, 62];0.12227017065845536
0.0325537279294;0.0225651403983;7;[9];0.12153206025909388
0.00389442610479;0.0521847233751;8;[79, 4, 4];0.11505820869411215
0.0136482031737;0.0900076915744;1;[96];0.10910722517308008
0.00479660664186;0.0571570582382;6;[44, 42];0.1066295167102025
0.00326596824114;0.00708936345254;10;[61];0.10631390843415127
0.010582516016;0.0148145209851;2;[68, 22];0.09925115012129125
0.0122528882468;0.0844439599639;6;[50];0.09321856283573095
0.003432873396;0.155996954354;3;[58];0.09202462830537181
0.00772675316962;0.470388193184;3;[40];0.08923665871884374
0.0039082088444;0.578992892262;3;[71];0.08015523265527204
0.00489501361674;0.0230659238561;4;[45, 42];0.07959972565493356
0.00343225939704;0.0515670042305;7;[91, 16];0.07644381210722541
0.0172015803882;0.419677962514;2;[12, 9, 8];0.07584070683530907
0.0233980489715;0.160326194857;2;[10, 7];0.07186946537702098
0.00543529068703;0.00365737904156;10;[45];0.07045870477388333
0.00747701112076;0.00469311698814;4;[12];0.06911669343989107
0.00340318045058;0.00369663307477;5;[8, 5];0.06698277797179955
0.0693706735671;0.0266525446205;1;[4];0.0650924558177307
0.0037690621873;0.131107992643;5;[26];0.057214907757276785
0.0036632346052;0.0271750772215;1;[84, 19];0.055920725711444304
0.00497203106921;0.0652461867186;2;[37];0.05080168870326634
0.00357257117526;0.18526424679;5;[71];0.033706837822062935
0.00745228244206;0.0439056138325;1;[4, 4, 4];0.022079157770018083
0.00318398981285;0.0310606054169;1;[59, 39];0.014285626550840138
0.00379317280418;0.0209189547953;7;[25];0.0029529324215389033
0.00419471722445;0.0146835826464;1;[4];-0.012297499788968267
0.0044459344987;0.0451779947436;8;[13];-0.013153346449295125
0.354975535109;0.992272152187;6;[53, 19, 10];-0.014076842528736512
