Learning rate;Beta;Gamma;Dense sizes;MCC
0.841488082872;0.00508219582688;3;[82, 70, 9];0.5273542247898585
0.927148281799;0.0102679077501;1;[31];0.5267470670610407
0.0734664148992;0.00352778282371;10;[51];0.5263952662739996
0.0376998904301;0.177036614802;5;[90];0.5262393877440013
0.0978903831419;0.119578584793;3;[69, 21];0.5257600128137987
0.0505181534953;0.0300247150608;6;[11, 9, 9];0.5252521290441665
0.443086434573;0.00790097356551;3;[90, 11, 8];0.5241738272640989
0.259342746373;0.021056732407;3;[90, 25];0.523643160019551
0.199594685923;0.0224005952126;7;[33];0.5225402968001324
0.299545035185;0.0303083958212;1;[14, 5, 4];0.5215346929381115
0.248432737753;0.0406002960673;5;[48, 27];0.5191057416128948
0.378471026599;0.00769981215238;10;[66];0.5189959584278114
0.343594414522;0.00467402239185;9;[18, 5];0.5174627027546687
0.110994659901;0.0371585420697;2;[57];0.5160985202797099
0.529972527762;0.0165276525473;3;[43, 13, 9];0.5144182708603338
0.545145481021;0.0265970420147;7;[31, 19];0.5134530718017065
0.0503805275218;0.144092877711;5;[64];0.5130195574291498
0.817693832454;0.0195688007448;1;[32];0.5127544962372446
0.112424480993;0.0259346677152;10;[31];0.511640849504083
0.153830272541;0.0518699176248;9;[31, 15, 9];0.5110098860235881
0.04489243742;0.164398453369;4;[95];0.5104633168412744
0.0364838849234;0.00316679567866;10;[18];0.5090245696915032
0.919507536447;0.00494523068898;10;[78];0.5054244737786099
0.32910845651;0.0890786187529;3;[32, 4, 4];0.5051120048062804
0.177017531185;0.00364795131858;10;[76, 25];0.5022438104445187
0.536688976875;0.00408458023376;3;[39, 37, 29];0.5016690665713099
0.0322537077162;0.0121513490154;6;[37, 12];0.5012038055115569
0.47433558291;0.0227715302693;8;[80, 46];0.5009623662640746
0.705431559957;0.00509233471241;6;[77, 26, 22];0.5006410910938112
0.291546100864;0.0195071259595;8;[97, 68, 11];0.4986107498656172
0.0151177920435;0.02387262808;5;[95, 93, 43];0.49662353530661324
0.221982373389;0.235913058591;10;[29];0.49539070800718543
0.266547166106;0.0122764283714;7;[26];0.49487504546267314
0.144071823851;0.0193888788397;5;[74, 73];0.4913364180910328
0.501815548295;0.0372481891158;1;[85, 82];0.48943003219560915
0.0360261364226;0.128795756367;4;[34];0.4789894524982638
0.852896201523;0.158712875746;2;[73];0.47370755801174413
0.0486873075018;0.155897322466;3;[55];0.47140373671637975
0.895218310318;0.00688253611686;6;[85];0.4591807492692663
0.0124205964572;0.0302587527115;4;[89, 75, 58];0.4491261715246092
0.47049629174;0.159982252315;10;[84];0.4354471511875467
0.0536865799822;0.591834153521;4;[22, 6];0.4286453678013636
0.060825473552;0.00405040082622;2;[65];0.42543473921058456
0.0371400043336;0.00900069436337;6;[32, 7];0.42146373993267183
0.368853308702;0.889695892055;5;[75];0.41409353604744875
0.730365293468;0.451513285898;7;[57, 19];0.406236951274139
0.969988207062;0.504923785431;4;[56];0.4045798165887534
0.0442105126391;0.038166058939;3;[14, 6, 4];0.38529423340796676
0.056634466886;0.132201108951;2;[84, 16];0.37894238761862237
0.893573017143;0.482265180161;10;[61];0.3680063863243135
0.0150984576096;0.772404483715;4;[82, 26];0.367492559275911
0.00481714673965;0.0425810335945;10;[94, 91, 64];0.35454791944025993
0.0122006466021;0.187135007172;6;[36, 16];0.3465279492040997
0.0114720484687;0.94387486031;6;[33, 4];0.34250266675749264
0.830002795195;0.285282925888;4;[37];0.33921452912836486
0.497624436212;0.519860484353;9;[82, 80, 52];0.3391958787373309
0.0147768166837;0.0888763020331;8;[20, 4, 4];0.32576635160719736
0.0217296810827;0.105184945751;5;[16, 13, 11];0.32327755555089976
0.0399276406832;0.0652089899257;5;[6, 6, 5];0.319774569967027
0.0299587671742;0.0385219249333;7;[8, 4, 4];0.3187551233203581
0.376712521839;0.733466724928;10;[54, 37];0.31562986690541794
0.0550555206922;0.00586138832128;2;[70];0.30774366555556715
0.610302516768;0.235263843615;2;[83];0.3011563519682748
0.0475124534279;0.6944624419;1;[19, 16];0.29574097750639183
