Learning rate;Beta;Gamma;Dense sizes;MCC
0.0403561882209;0.0291152626291;3;[27, 4, 4];0.21914477849479588
0.0186477107236;0.798148511509;2;[61, 41, 17];0.21325313306596205
0.281284110733;0.70070964898;3;[60];0.2111070949770049
0.0109991739533;0.0710562380207;3;[82, 39, 22];0.20208333269202008
0.031987017544;0.580641615371;1;[65, 52, 30];0.1988279412723784
0.0917076642931;0.210220108796;1;[72, 32];0.1858152963560568
0.599175805915;0.118949154171;1;[17];0.1819399775586497
0.0165513742338;0.927574030434;3;[82];0.17695186980527522
0.0102847052761;0.0447857397431;3;[39, 36, 19];0.1681125391110503
0.022067302495;0.188184572815;2;[79, 30, 23];0.16637179887343442
0.0988054348534;0.00356546156611;1;[26];0.15528869844743715
0.0184548879577;0.00666586000163;3;[76];0.15511268678137954
0.0458053409876;0.511378324707;8;[5, 4, 4];0.15489420798444453
0.01416584657;0.0121739509503;10;[53];0.15355005861620658
0.00644627761486;0.268945839724;5;[77];0.14796294184146952
0.0357245493108;0.176084698795;8;[4, 4, 4];0.13914395177436828
0.00444459636538;0.0852040782826;8;[40, 32, 20];0.13865447248716237
0.0183945980692;0.0703217032697;3;[67];0.13699581196904342
0.0513413533245;0.00657278196997;5;[5];0.13509279694156145
0.00986871749081;0.804745919008;4;[19, 17];0.13318249402567364
0.0262730129623;0.0033582906743;1;[50, 39, 26];0.13221861114626107
0.0132004890698;0.0242114908116;5;[22];0.12589475523542099
0.0447455657164;0.0385672257498;1;[14, 6];0.12427161847831482
0.0318245422914;0.00381072348677;3;[7];0.12231774723495423
0.00332210316095;0.212312468928;7;[63, 48, 22];0.12121000824274997
0.00341813532623;0.0166643893885;9;[79, 30];0.1203570775022986
0.0118560210366;0.0196529633146;1;[89, 42, 17];0.11282216411131768
0.0163496965222;0.382272171122;2;[35];0.1111383330160255
0.230878460472;0.367914880507;1;[89];0.11074247191471766
0.0174399900236;0.361972379908;1;[64, 37];0.10890274935662947
0.0160009887037;0.0298489583429;1;[90];0.10755490774071585
0.0076113630149;0.0178253768622;2;[70, 7];0.10496215700045174
0.0075802254026;0.0405429902417;9;[17, 13];0.10313361407723633
0.00357952881997;0.130816100862;9;[73];0.09973871296137879
0.0183177749232;0.406498743231;1;[50];0.09813900115295755
0.00704048118242;0.0173765410422;5;[87];0.09795124783588514
0.00627117033921;0.0253439625854;9;[30, 27];0.09294354031790936
0.00586286308674;0.00640587033175;9;[45];0.089418982629997
0.0191392532544;0.0359244090445;8;[12, 8];0.08778518509768059
0.0112608611525;0.00364009016714;1;[62, 44, 40];0.08732179924996272
0.00593918910999;0.00528261661058;6;[33];0.08617803003384747
0.00334433009664;0.136698911863;2;[41, 41, 22];0.08394180942777298
0.0052553929154;0.0519332075793;1;[81, 80];0.08270281289209892
0.00744285556658;0.00933613911981;4;[23, 7, 5];0.0801381325959293
0.003355685167;0.0124238159832;9;[75];0.07357552950511549
0.00722988233527;0.00443439956892;9;[32, 7];0.07177695852212466
0.00458578290181;0.00381613085166;6;[15, 7, 7];0.07123308374842795
0.00531591776198;0.00464731926262;3;[75];0.06864856044473132
0.00342153054577;0.608296369799;7;[23, 12];0.06783317541887615
0.00506731242597;0.0402616203031;5;[21];0.0626077329837262
0.00341935117437;0.128548378221;3;[94, 35, 31];0.06203993346279975
0.00551943719516;0.133616558586;1;[95, 10];0.06005726424932903
0.00331100168458;0.00422868338736;6;[49];0.05588530145859096
0.00421541215265;0.0370516013113;1;[93];0.05491263446112291
0.735343862601;0.389123838832;10;[36];0.05478357619595559
0.00439675865358;0.284955351538;2;[26, 23];0.04130160577104025
0.00621655057674;0.00910035944907;1;[21, 15];0.041227564543489935
0.00938368243037;0.189520150432;1;[10, 8];0.040700711140607866
0.00532516095068;0.0260925141846;1;[6, 6, 4];0.03990999841106042
0.00696662150862;0.0648460179722;1;[35, 25, 22];0.0373333555571261
0.00537015086713;0.0475220902514;4;[19, 11];0.03611346390620161
0.00978288455243;0.00604180798207;8;[4];0.026828239715424477
0.00822499929175;0.0335519787799;2;[53];0.026211299216082232
0.00953361936337;0.0502166588872;5;[8];0.02158933913845609
0.00435705831412;0.271035147245;3;[4, 4, 4];0.018496334491082917
0.00384993320616;0.0208532782657;3;[31];0.013339099248921136
0.0081814211199;0.0169411767827;1;[19, 13, 6];0.011798437518351104
0.00702681587303;0.0192966493922;8;[13, 12, 9];0.005158293757475579
0.306830871;0.301799288117;1;[37, 7];0.004396023680515405
0.210124123434;0.558100676243;6;[28, 12, 6];0.001800967744197973
0.7738459563;0.743076888365;4;[44, 26, 14];0.0016573804156519319
0.358362426539;0.998820360613;2;[44, 24];0.0016573804156519319
0.817748029461;0.679975257138;4;[67, 14];0.0016573804156519319
0.757931697916;0.308716990924;8;[4, 4, 4];-0.0032465630682209233
0.0054396038709;0.363717718587;6;[25];-0.003719969451273294
