Snapshot;Date;Class;Code;ChangeType
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardApplicationStatus;com.android.internal.telephony.IccCardApplicationStatus.isSubscriptionPersoEnabled();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardApplicationStatus;com.android.internal.telephony.IccCardApplicationStatus.AppStateFromRILInt(int);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardApplicationStatus;com.android.internal.telephony.IccCardApplicationStatus.isPinRequired();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardApplicationStatus;com.android.internal.telephony.IccCardApplicationStatus.toString();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardApplicationStatus;com.android.internal.telephony.IccCardApplicationStatus.isAppNotReady();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.registerUiccCardEvents();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.unregisterUiccCardEvents();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.getIccStateReason(State);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.updateQuietMode();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.getServiceProviderName();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.registerForAbsent(Handler, Object, int);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.supplyPin(Message, String);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.getState();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.supplyPuk(Message, String, String);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.unregisterForNetworkLocked(Handler);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.loge(String);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.unregisterForLocked(Handler);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.changeIccLockPassword(Message, String, String);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.dispose();DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.setIccFdnEnabled(Message, String, boolean);DELETED
d720945f2be5ea5fe0faf67e67d9ea0e184eba67;31 Jul 2012;com.android.internal.telephony.IccCardProxy;com.android.internal.telephony.IccCardProxy.registerForLocked(Handler, Object, int);DELETED
