NORM_NAME;NAME
com.android.internal.telephony.test.SimulatedCommands.getMute(message);SimulatedCommands.getMute(Message)
com.android.internal.telephony.test.SimulatedCommands.getSignalStrength(message);SimulatedCommands.getSignalStrength(Message)
com.android.internal.telephony.test.SimulatedCommands.setBandMode(int, message);SimulatedCommands.setBandMode(int, Message)
com.android.internal.telephony.test.SimulatedCommands.queryAvailableBandMode(message);SimulatedCommands.queryAvailableBandMode(Message)
com.android.internal.telephony.test.SimulatedCommands.sendTerminalResponse(message, string);SimulatedCommands.sendTerminalResponse(String, Message)
com.android.internal.telephony.test.SimulatedCommands.sendEnvelope(message, string);SimulatedCommands.sendEnvelope(String, Message)
com.android.internal.telephony.test.SimulatedCommands.sendEnvelopeWithStatus(message, string);SimulatedCommands.sendEnvelopeWithStatus(String, Message)
com.android.internal.telephony.test.SimulatedCommands.handleCallSetupRequestFromSim(boolean, message);SimulatedCommands.handleCallSetupRequestFromSim(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.getVoiceRegistrationState(message);SimulatedCommands.getVoiceRegistrationState(Message)
com.android.internal.telephony.test.SimulatedCommands.getDataRegistrationState(message);SimulatedCommands.getDataRegistrationState(Message)
com.android.internal.telephony.test.SimulatedCommands.getOperator(message);SimulatedCommands.getOperator(Message)
com.android.internal.telephony.test.SimulatedCommands.sendDtmf(char, message);SimulatedCommands.sendDtmf(char, Message)
com.android.internal.telephony.test.SimulatedCommands.startDtmf(char, message);SimulatedCommands.startDtmf(char, Message)
com.android.internal.telephony.test.SimulatedCommands.stopDtmf(message);SimulatedCommands.stopDtmf(Message)
com.android.internal.telephony.test.SimulatedCommands.sendBurstDtmf(int, int, message, string);SimulatedCommands.sendBurstDtmf(String, int, int, Message)
com.android.internal.telephony.test.SimulatedCommands.sendSMS(message, string, string);SimulatedCommands.sendSMS(String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.deleteSmsOnSim(int, message);SimulatedCommands.deleteSmsOnSim(int, Message)
com.android.internal.telephony.test.SimulatedCommands.deleteSmsOnRuim(int, message);SimulatedCommands.deleteSmsOnRuim(int, Message)
com.android.internal.telephony.test.SimulatedCommands.writeSmsToSim(int, message, string, string);SimulatedCommands.writeSmsToSim(int, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.writeSmsToRuim(int, message, string);SimulatedCommands.writeSmsToRuim(int, String, Message)
com.android.internal.telephony.test.SimulatedCommands.setupDataCall(message, string, string, string, string, string, string, string);SimulatedCommands.setupDataCall(String, String, String, String, String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.deactivateDataCall(int, int, message);SimulatedCommands.deactivateDataCall(int, int, Message)
com.android.internal.telephony.test.SimulatedCommands.setPreferredNetworkType(int, message);SimulatedCommands.setPreferredNetworkType(int, Message)
com.android.internal.telephony.test.SimulatedCommands.getPreferredNetworkType(message);SimulatedCommands.getPreferredNetworkType(Message)
com.android.internal.telephony.test.SimulatedCommands.getNeighboringCids(message);SimulatedCommands.getNeighboringCids(Message)
com.android.internal.telephony.test.SimulatedCommands.setLocationUpdates(boolean, message);SimulatedCommands.setLocationUpdates(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.getSmscAddress(message);SimulatedCommands.getSmscAddress(Message)
com.android.internal.telephony.test.SimulatedCommands.setSmscAddress(message, string);SimulatedCommands.setSmscAddress(String, Message)
com.android.internal.telephony.test.SimulatedCommands.reportSmsMemoryStatus(boolean, message);SimulatedCommands.reportSmsMemoryStatus(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.reportStkServiceIsRunning(message);SimulatedCommands.reportStkServiceIsRunning(Message)
com.android.internal.telephony.test.SimulatedCommands.getCdmaSubscriptionSource(message);SimulatedCommands.getCdmaSubscriptionSource(Message)
com.android.internal.telephony.test.SimulatedCommands.isSimLocked();SimulatedCommands.isSimLocked()
com.android.internal.telephony.test.SimulatedCommands.setRadioPower(boolean, message);SimulatedCommands.setRadioPower(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.acknowledgeLastIncomingGsmSms(boolean, int, message);SimulatedCommands.acknowledgeLastIncomingGsmSms(boolean, int, Message)
com.android.internal.telephony.test.SimulatedCommands.acknowledgeLastIncomingCdmaSms(boolean, int, message);SimulatedCommands.acknowledgeLastIncomingCdmaSms(boolean, int, Message)
com.android.internal.telephony.test.SimulatedCommands.acknowledgeIncomingGsmSmsWithPdu(boolean, message, string);SimulatedCommands.acknowledgeIncomingGsmSmsWithPdu(boolean, String, Message)
com.android.internal.telephony.test.SimulatedCommands.iccIO(int, int, int, int, int, message, string, string, string);SimulatedCommands.iccIO(int, int, String, int, int, int, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.iccIOForApp(int, int, int, int, int, message, string, string, string, string);SimulatedCommands.iccIOForApp(int, int, String, int, int, int, String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.queryCLIP(message);SimulatedCommands.queryCLIP(Message)
com.android.internal.telephony.test.SimulatedCommands.getCLIR(message);SimulatedCommands.getCLIR(Message)
com.android.internal.telephony.test.SimulatedCommands.setCLIR(int, message);SimulatedCommands.setCLIR(int, Message)
com.android.internal.telephony.test.SimulatedCommands.queryCallWaiting(int, message);SimulatedCommands.queryCallWaiting(int, Message)
com.android.internal.telephony.test.SimulatedCommands.setCallWaiting(boolean, int, message);SimulatedCommands.setCallWaiting(boolean, int, Message)
com.android.internal.telephony.test.SimulatedCommands.setCallForward(int, int, int, int, message, string);SimulatedCommands.setCallForward(int, int, int, String, int, Message)
com.android.internal.telephony.test.SimulatedCommands.queryCallForwardStatus(int, int, message, string);SimulatedCommands.queryCallForwardStatus(int, int, String, Message)
com.android.internal.telephony.test.SimulatedCommands.setNetworkSelectionModeAutomatic(message);SimulatedCommands.setNetworkSelectionModeAutomatic(Message)
com.android.internal.telephony.test.SimulatedCommands.exitEmergencyCallbackMode(message);SimulatedCommands.exitEmergencyCallbackMode(Message)
com.android.internal.telephony.test.SimulatedCommands.setNetworkSelectionModeManual(message, string);SimulatedCommands.setNetworkSelectionModeManual(String, Message)
com.android.internal.telephony.test.SimulatedCommands.getNetworkSelectionMode(message);SimulatedCommands.getNetworkSelectionMode(Message)
com.android.internal.telephony.test.SimulatedCommands.getAvailableNetworks(message);SimulatedCommands.getAvailableNetworks(Message)
com.android.internal.telephony.test.SimulatedCommands.getBasebandVersion(message);SimulatedCommands.getBasebandVersion(Message)
com.android.internal.telephony.test.SimulatedCommands.triggerIncomingUssd(string, string);SimulatedCommands.triggerIncomingUssd(String, String)
com.android.internal.telephony.test.SimulatedCommands.sendUSSD(message, string);SimulatedCommands.sendUSSD(String, Message)
com.android.internal.telephony.test.SimulatedCommands.cancelPendingUssd(message);SimulatedCommands.cancelPendingUssd(Message)
com.android.internal.telephony.test.SimulatedCommands.resetRadio(message);SimulatedCommands.resetRadio(Message)
com.android.internal.telephony.test.SimulatedCommands.invokeOemRilRequestRaw(byte, message);SimulatedCommands.invokeOemRilRequestRaw(byte, Message)
com.android.internal.telephony.test.SimulatedCommands.invokeOemRilRequestStrings(message, string);SimulatedCommands.invokeOemRilRequestStrings(String, Message)
com.android.internal.telephony.test.SimulatedCommands.triggerRing(string);SimulatedCommands.triggerRing(String)
com.android.internal.telephony.test.SimulatedCommands.progressConnectingCallState();SimulatedCommands.progressConnectingCallState()
com.android.internal.telephony.test.SimulatedCommands.progressConnectingToActive();SimulatedCommands.progressConnectingToActive()
com.android.internal.telephony.test.SimulatedCommands.setAutoProgressConnectingCall(boolean);SimulatedCommands.setAutoProgressConnectingCall(boolean)
com.android.internal.telephony.test.SimulatedCommands.setNextDialFailImmediately(boolean);SimulatedCommands.setNextDialFailImmediately(boolean)
com.android.internal.telephony.test.SimulatedCommands.setNextCallFailCause(int);SimulatedCommands.setNextCallFailCause(int)
com.android.internal.telephony.test.SimulatedCommands.triggerHangupForeground();SimulatedCommands.triggerHangupForeground()
com.android.internal.telephony.test.SimulatedCommands.triggerHangupBackground();SimulatedCommands.triggerHangupBackground()
com.android.internal.telephony.test.SimulatedCommands.triggerSsn(int, int);SimulatedCommands.triggerSsn(int, int)
com.android.internal.telephony.test.SimulatedCommands.shutdown();SimulatedCommands.shutdown()
com.android.internal.telephony.test.SimulatedCommands.triggerHangupAll();SimulatedCommands.triggerHangupAll()
com.android.internal.telephony.test.SimulatedCommands.triggerIncomingSMS(string);SimulatedCommands.triggerIncomingSMS(String)
com.android.internal.telephony.test.SimulatedCommands.pauseResponses();SimulatedCommands.pauseResponses()
com.android.internal.telephony.test.SimulatedCommands.resumeResponses();SimulatedCommands.resumeResponses()
com.android.internal.telephony.test.SimulatedCommands.unimplemented(message);SimulatedCommands.unimplemented(Message)
com.android.internal.telephony.test.SimulatedCommands.resultSuccess(message, object);SimulatedCommands.resultSuccess(Message, Object)
com.android.internal.telephony.test.SimulatedCommands.resultFail(message, throwable);SimulatedCommands.resultFail(Message, Throwable)
com.android.internal.telephony.test.SimulatedCommands.getDeviceIdentity(message);SimulatedCommands.getDeviceIdentity(Message)
com.android.internal.telephony.test.SimulatedCommands.getCDMASubscription(message);SimulatedCommands.getCDMASubscription(Message)
com.android.internal.telephony.test.SimulatedCommands.setCdmaSubscriptionSource(int, message);SimulatedCommands.setCdmaSubscriptionSource(int, Message)
com.android.internal.telephony.test.SimulatedCommands.queryCdmaRoamingPreference(message);SimulatedCommands.queryCdmaRoamingPreference(Message)
com.android.internal.telephony.test.SimulatedCommands.setCdmaRoamingPreference(int, message);SimulatedCommands.setCdmaRoamingPreference(int, Message)
com.android.internal.telephony.test.SimulatedCommands.setPhoneType(int);SimulatedCommands.setPhoneType(int)
com.android.internal.telephony.test.SimulatedCommands.getPreferredVoicePrivacy(message);SimulatedCommands.getPreferredVoicePrivacy(Message)
com.android.internal.telephony.test.SimulatedCommands.setPreferredVoicePrivacy(boolean, message);SimulatedCommands.setPreferredVoicePrivacy(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.setTTYMode(int, message);SimulatedCommands.setTTYMode(int, Message)
com.android.internal.telephony.test.SimulatedCommands.queryTTYMode(message);SimulatedCommands.queryTTYMode(Message)
com.android.internal.telephony.test.SimulatedCommands.sendCDMAFeatureCode(message, string);SimulatedCommands.sendCDMAFeatureCode(String, Message)
com.android.internal.telephony.test.SimulatedCommands.sendCdmaSms(byte, message);SimulatedCommands.sendCdmaSms(byte, Message)
com.android.internal.telephony.test.SimulatedCommands.setCdmaBroadcastActivation(boolean, message);SimulatedCommands.setCdmaBroadcastActivation(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.getCdmaBroadcastConfig(message);SimulatedCommands.getCdmaBroadcastConfig(Message)
com.android.internal.telephony.test.SimulatedCommands.setCdmaBroadcastConfig(int, message);SimulatedCommands.setCdmaBroadcastConfig(int, Message)
com.android.internal.telephony.test.SimulatedCommands.forceDataDormancy(message);SimulatedCommands.forceDataDormancy(Message)
com.android.internal.telephony.test.SimulatedCommands.setGsmBroadcastActivation(boolean, message);SimulatedCommands.setGsmBroadcastActivation(boolean, Message)
com.android.internal.telephony.test.SimulatedCommands.setGsmBroadcastConfig(message, smsbroadcastconfiginfo);SimulatedCommands.setGsmBroadcastConfig(SmsBroadcastConfigInfo, Message)
com.android.internal.telephony.test.SimulatedCommands.getGsmBroadcastConfig(message);SimulatedCommands.getGsmBroadcastConfig(Message)
com.android.internal.telephony.test.SimulatedCommands.supplyIccPinForApp(message, string, string);SimulatedCommands.supplyIccPinForApp(String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.supplyIccPukForApp(message, string, string, string);SimulatedCommands.supplyIccPukForApp(String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.supplyIccPin2ForApp(message, string, string);SimulatedCommands.supplyIccPin2ForApp(String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.supplyIccPuk2ForApp(message, string, string, string);SimulatedCommands.supplyIccPuk2ForApp(String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.changeIccPinForApp(message, string, string, string);SimulatedCommands.changeIccPinForApp(String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.changeIccPin2ForApp(message, string, string, string);SimulatedCommands.changeIccPin2ForApp(String, String, String, Message)
com.android.internal.telephony.test.SimulatedCommands.requestIsimAuthentication(message, string);SimulatedCommands.requestIsimAuthentication(String, Message)
com.android.internal.telephony.test.SimulatedCommands.getVoiceRadioTechnology(message);SimulatedCommands.getVoiceRadioTechnology(Message)
com.android.internal.telephony.cdma.SignalToneUtil.signalParamHash(int, int, int);SignalToneUtil.signalParamHash(int, int, int)
com.android.internal.telephony.cdma.SignalToneUtil.getAudioToneFromSignalInfo(int, int, int);SignalToneUtil.getAudioToneFromSignalInfo(int, int, int)
com.android.internal.telephony.cdma.EriManager.toString();EriManager.toString()
com.android.internal.telephony.cdma.EriManager.dispose();EriManager.dispose()
com.android.internal.telephony.cdma.EriManager.loadEriFile();EriManager.loadEriFile()
com.android.internal.telephony.cdma.EriManager.loadEriFileFromModem();EriManager.loadEriFileFromModem()
com.android.internal.telephony.cdma.EriManager.loadEriFileFromFileSystem();EriManager.loadEriFileFromFileSystem()
com.android.internal.telephony.cdma.EriManager.loadEriFileFromXml();EriManager.loadEriFileFromXml()
com.android.internal.telephony.cdma.EriManager.getEriFileVersion();EriManager.getEriFileVersion()
com.android.internal.telephony.cdma.EriManager.getEriNumberOfEntries();EriManager.getEriNumberOfEntries()
com.android.internal.telephony.cdma.EriManager.getEriFileType();EriManager.getEriFileType()
com.android.internal.telephony.cdma.EriManager.isEriFileLoaded();EriManager.isEriFileLoaded()
com.android.internal.telephony.cdma.EriManager.getEriInfo(int);EriManager.getEriInfo(int)
com.android.internal.telephony.cdma.EriManager.getEriDisplayInformation(int, int);EriManager.getEriDisplayInformation(int, int)
com.android.internal.telephony.cdma.EriManager.getCdmaEriIconIndex(int, int);EriManager.getCdmaEriIconIndex(int, int)
com.android.internal.telephony.cdma.EriManager.getCdmaEriIconMode(int, int);EriManager.getCdmaEriIconMode(int, int)
com.android.internal.telephony.cdma.EriManager.getCdmaEriText(int, int);EriManager.getCdmaEriText(int, int)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.handleMessage(message);CdmaLteServiceStateTracker.handleMessage(Message)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.setCdmaTechnology(int);CdmaLteServiceStateTracker.setCdmaTechnology(int)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.handlePollStateResultMessage(asyncresult, int);CdmaLteServiceStateTracker.handlePollStateResultMessage(int, AsyncResult)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.pollState();CdmaLteServiceStateTracker.pollState()
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.pollStateDone();CdmaLteServiceStateTracker.pollStateDone()
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.onSignalStrengthResult(asyncresult, boolean);CdmaLteServiceStateTracker.onSignalStrengthResult(AsyncResult, boolean)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.isConcurrentVoiceAndDataAllowed();CdmaLteServiceStateTracker.isConcurrentVoiceAndDataAllowed()
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.isInHomeSidNid(int, int);CdmaLteServiceStateTracker.isInHomeSidNid(int, int)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.getAllCellInfo();CdmaLteServiceStateTracker.getAllCellInfo()
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.log(string);CdmaLteServiceStateTracker.log(String)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.loge(string);CdmaLteServiceStateTracker.loge(String)
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.dump(filedescriptor, printwriter, string);CdmaLteServiceStateTracker.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.cdma.CdmaConnection.handleMessage(message);CdmaConnection.handleMessage(Message)
com.android.internal.telephony.cdma.CdmaConnection.dispose();CdmaConnection.dispose()
com.android.internal.telephony.cdma.CdmaConnection.equalsHandlesNulls(object, object);CdmaConnection.equalsHandlesNulls(Object, Object)
com.android.internal.telephony.cdma.CdmaConnection.compareTo(drivercall);CdmaConnection.compareTo(DriverCall)
com.android.internal.telephony.cdma.CdmaConnection.getOrigDialString();CdmaConnection.getOrigDialString()
com.android.internal.telephony.cdma.CdmaConnection.getAddress();CdmaConnection.getAddress()
com.android.internal.telephony.cdma.CdmaConnection.getCall();CdmaConnection.getCall()
com.android.internal.telephony.cdma.CdmaConnection.getCreateTime();CdmaConnection.getCreateTime()
com.android.internal.telephony.cdma.CdmaConnection.getConnectTime();CdmaConnection.getConnectTime()
com.android.internal.telephony.cdma.CdmaConnection.getDisconnectTime();CdmaConnection.getDisconnectTime()
com.android.internal.telephony.cdma.CdmaConnection.getDurationMillis();CdmaConnection.getDurationMillis()
com.android.internal.telephony.cdma.CdmaConnection.getHoldDurationMillis();CdmaConnection.getHoldDurationMillis()
com.android.internal.telephony.cdma.CdmaConnection.getDisconnectCause();CdmaConnection.getDisconnectCause()
com.android.internal.telephony.cdma.CdmaConnection.isIncoming();CdmaConnection.isIncoming()
com.android.internal.telephony.cdma.CdmaConnection.getState();CdmaConnection.getState()
com.android.internal.telephony.cdma.CdmaConnection.hangup();CdmaConnection.hangup()
com.android.internal.telephony.cdma.CdmaConnection.separate();CdmaConnection.separate()
com.android.internal.telephony.cdma.CdmaConnection.getPostDialState();CdmaConnection.getPostDialState()
com.android.internal.telephony.cdma.CdmaConnection.proceedAfterWaitChar();CdmaConnection.proceedAfterWaitChar()
com.android.internal.telephony.cdma.CdmaConnection.proceedAfterWildChar(string);CdmaConnection.proceedAfterWildChar(String)
com.android.internal.telephony.cdma.CdmaConnection.cancelPostDial();CdmaConnection.cancelPostDial()
com.android.internal.telephony.cdma.CdmaConnection.onHangupLocal();CdmaConnection.onHangupLocal()
com.android.internal.telephony.cdma.CdmaConnection.disconnectCauseFromCode(int);CdmaConnection.disconnectCauseFromCode(int)
com.android.internal.telephony.cdma.CdmaConnection.onRemoteDisconnect(int);CdmaConnection.onRemoteDisconnect(int)
com.android.internal.telephony.cdma.CdmaConnection.onDisconnect(disconnectcause);CdmaConnection.onDisconnect(DisconnectCause)
com.android.internal.telephony.cdma.CdmaConnection.onLocalDisconnect();CdmaConnection.onLocalDisconnect()
com.android.internal.telephony.cdma.CdmaConnection.update(drivercall);CdmaConnection.update(DriverCall)
com.android.internal.telephony.cdma.CdmaConnection.fakeHoldBeforeDial();CdmaConnection.fakeHoldBeforeDial()
com.android.internal.telephony.cdma.CdmaConnection.getCDMAIndex();CdmaConnection.getCDMAIndex()
com.android.internal.telephony.cdma.CdmaConnection.onConnectedInOrOut();CdmaConnection.onConnectedInOrOut()
com.android.internal.telephony.cdma.CdmaConnection.doDisconnect();CdmaConnection.doDisconnect()
com.android.internal.telephony.cdma.CdmaConnection.onStartedHolding();CdmaConnection.onStartedHolding()
com.android.internal.telephony.cdma.CdmaConnection.processPostDialChar(char);CdmaConnection.processPostDialChar(char)
com.android.internal.telephony.cdma.CdmaConnection.getRemainingPostDialString();CdmaConnection.getRemainingPostDialString()
com.android.internal.telephony.cdma.CdmaConnection.updateParent(cdmacall, cdmacall);CdmaConnection.updateParent(CdmaCall, CdmaCall)
com.android.internal.telephony.cdma.CdmaConnection.finalize();CdmaConnection.finalize()
com.android.internal.telephony.cdma.CdmaConnection.processNextPostDialChar();CdmaConnection.processNextPostDialChar()
com.android.internal.telephony.cdma.CdmaConnection.isConnectingInOrOut();CdmaConnection.isConnectingInOrOut()
com.android.internal.telephony.cdma.CdmaConnection.parentFromDCState(drivercall);CdmaConnection.parentFromDCState(DriverCall)
com.android.internal.telephony.cdma.CdmaConnection.setPostDialState(postdialstate);CdmaConnection.setPostDialState(PostDialState)
com.android.internal.telephony.cdma.CdmaConnection.createWakeLock(context);CdmaConnection.createWakeLock(Context)
com.android.internal.telephony.cdma.CdmaConnection.acquireWakeLock();CdmaConnection.acquireWakeLock()
com.android.internal.telephony.cdma.CdmaConnection.releaseWakeLock();CdmaConnection.releaseWakeLock()
com.android.internal.telephony.cdma.CdmaConnection.isPause(char);CdmaConnection.isPause(char)
com.android.internal.telephony.cdma.CdmaConnection.isWait(char);CdmaConnection.isWait(char)
com.android.internal.telephony.cdma.CdmaConnection.findNextPCharOrNonPOrNonWCharIndex(int, string);CdmaConnection.findNextPCharOrNonPOrNonWCharIndex(String, int)
com.android.internal.telephony.cdma.CdmaConnection.findPOrWCharToAppend(int, int, string);CdmaConnection.findPOrWCharToAppend(String, int, int)
com.android.internal.telephony.cdma.CdmaConnection.formatDialString(string);CdmaConnection.formatDialString(String)
com.android.internal.telephony.cdma.CdmaConnection.log(string);CdmaConnection.log(String)
com.android.internal.telephony.cdma.CdmaConnection.getNumberPresentation();CdmaConnection.getNumberPresentation()
com.android.internal.telephony.cdma.CdmaConnection.getUUSInfo();CdmaConnection.getUUSInfo()
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.getInstance(commandsinterface, context, handler, int, object);CdmaSubscriptionSourceManager.getInstance(Context, CommandsInterface, Handler, int, Object)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.dispose(handler);CdmaSubscriptionSourceManager.dispose(Handler)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.handleMessage(message);CdmaSubscriptionSourceManager.handleMessage(Message)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.getCdmaSubscriptionSource();CdmaSubscriptionSourceManager.getCdmaSubscriptionSource()
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.getDefaultCdmaSubscriptionSource();CdmaSubscriptionSourceManager.getDefaultCdmaSubscriptionSource()
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.registerForCdmaSubscriptionSourceChanged(handler, int, object);CdmaSubscriptionSourceManager.registerForCdmaSubscriptionSourceChanged(Handler, int, Object)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.handleGetCdmaSubscriptionSource(asyncresult);CdmaSubscriptionSourceManager.handleGetCdmaSubscriptionSource(AsyncResult)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.log(string);CdmaSubscriptionSourceManager.log(String)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.loge(string);CdmaSubscriptionSourceManager.loge(String)
com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager.logw(string);CdmaSubscriptionSourceManager.logw(String)
com.android.internal.telephony.cdma.SmsMessage.createFromPdu(byte);SmsMessage.createFromPdu(byte)
com.android.internal.telephony.cdma.SmsMessage.newFromParcel(parcel);SmsMessage.newFromParcel(Parcel)
com.android.internal.telephony.cdma.SmsMessage.createFromEfRecord(byte, int);SmsMessage.createFromEfRecord(int, byte)
com.android.internal.telephony.cdma.SmsMessage.getTPLayerLengthForPDU(string);SmsMessage.getTPLayerLengthForPDU(String)
com.android.internal.telephony.cdma.SmsMessage.getSubmitPdu(boolean, smsheader, string, string, string);SmsMessage.getSubmitPdu(String, String, String, boolean, SmsHeader)
com.android.internal.telephony.cdma.SmsMessage.getSubmitPdu(boolean, byte, int, string, string);SmsMessage.getSubmitPdu(String, String, int, byte, boolean)
com.android.internal.telephony.cdma.SmsMessage.getSubmitPdu(boolean, string, userdata);SmsMessage.getSubmitPdu(String, UserData, boolean)
com.android.internal.telephony.cdma.SmsMessage.getProtocolIdentifier();SmsMessage.getProtocolIdentifier()
com.android.internal.telephony.cdma.SmsMessage.isReplace();SmsMessage.isReplace()
com.android.internal.telephony.cdma.SmsMessage.isCphsMwiMessage();SmsMessage.isCphsMwiMessage()
com.android.internal.telephony.cdma.SmsMessage.isMWIClearMessage();SmsMessage.isMWIClearMessage()
com.android.internal.telephony.cdma.SmsMessage.isMWISetMessage();SmsMessage.isMWISetMessage()
com.android.internal.telephony.cdma.SmsMessage.isMwiDontStore();SmsMessage.isMwiDontStore()
com.android.internal.telephony.cdma.SmsMessage.getStatus();SmsMessage.getStatus()
com.android.internal.telephony.cdma.SmsMessage.isStatusReportMessage();SmsMessage.isStatusReportMessage()
com.android.internal.telephony.cdma.SmsMessage.isReplyPathPresent();SmsMessage.isReplyPathPresent()
com.android.internal.telephony.cdma.SmsMessage.calculateLength(boolean, charsequence);SmsMessage.calculateLength(CharSequence, boolean)
com.android.internal.telephony.cdma.SmsMessage.getTeleService();SmsMessage.getTeleService()
com.android.internal.telephony.cdma.SmsMessage.getMessageType();SmsMessage.getMessageType()
com.android.internal.telephony.cdma.SmsMessage.parsePdu(byte);SmsMessage.parsePdu(byte)
com.android.internal.telephony.cdma.SmsMessage.parsePduFromEfRecord(byte);SmsMessage.parsePduFromEfRecord(byte)
com.android.internal.telephony.cdma.SmsMessage.parseSms();SmsMessage.parseSms()
com.android.internal.telephony.cdma.SmsMessage.parseBroadcastSms();SmsMessage.parseBroadcastSms()
com.android.internal.telephony.cdma.SmsMessage.getMessageClass();SmsMessage.getMessageClass()
com.android.internal.telephony.cdma.SmsMessage.getNextMessageId();SmsMessage.getNextMessageId()
com.android.internal.telephony.cdma.SmsMessage.privateGetSubmitPdu(boolean, string, userdata);SmsMessage.privateGetSubmitPdu(String, boolean, UserData)
com.android.internal.telephony.cdma.SmsMessage.createPdu();SmsMessage.createPdu()
com.android.internal.telephony.cdma.SmsMessage.convertDtmfToAscii(byte);SmsMessage.convertDtmfToAscii(byte)
com.android.internal.telephony.cdma.SmsMessage.getNumOfVoicemails();SmsMessage.getNumOfVoicemails()
com.android.internal.telephony.cdma.SmsMessage.getIncomingSmsFingerprint();SmsMessage.getIncomingSmsFingerprint()
com.android.internal.telephony.cdma.SmsMessage.getSmsCbProgramData();SmsMessage.getSmsCbProgramData()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.onChange(boolean);CdmaServiceStateTracker.onChange(boolean)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.onChange(boolean);CdmaServiceStateTracker.onChange(boolean)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.dispose();CdmaServiceStateTracker.dispose()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.finalize();CdmaServiceStateTracker.finalize()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.registerForSubscriptionInfoReady(handler, int, object);CdmaServiceStateTracker.registerForSubscriptionInfoReady(Handler, int, Object)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.unregisterForSubscriptionInfoReady(handler);CdmaServiceStateTracker.unregisterForSubscriptionInfoReady(Handler)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.saveCdmaSubscriptionSource(int);CdmaServiceStateTracker.saveCdmaSubscriptionSource(int)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.getSubscriptionInfoAndStartPollingThreads();CdmaServiceStateTracker.getSubscriptionInfoAndStartPollingThreads()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.handleMessage(message);CdmaServiceStateTracker.handleMessage(Message)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.handleCdmaSubscriptionSource(int);CdmaServiceStateTracker.handleCdmaSubscriptionSource(int)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.setPowerStateToDesired();CdmaServiceStateTracker.setPowerStateToDesired()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.updateSpnDisplay();CdmaServiceStateTracker.updateSpnDisplay()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.getPhone();CdmaServiceStateTracker.getPhone()
com.android.internal.telephony.cdma.CdmaServiceStateTracker.setCdmaTechnology(int);CdmaServiceStateTracker.setCdmaTechnology(int)
com.android.internal.telephony.cdma.CdmaServiceStateTracker.handlePollStateResultMessage(asyncresult, int);CdmaServiceStateTracker.handlePollStateResultMessage(int, AsyncResult)
