Snapshot;Date;Directory;Code;ChangeType
b491c9dd64b9d09abeee1696de18274509e98eb6;15 Oct 2000;src/java/org/apache/velocity/runtime/configuration;org.apache.velocity.runtime.configuration.Configuration;M
063a8290b58f5ccd7a0cb070b0804fa74c56b783;15 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTDirectiveArgs;D
c7f51e47792ddac9e67dce8994542434ba4edf63;15 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
2dbc35ebc84125e294a4813fc27010653c16a51e;15 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
15473ea2a93431d92796f6629fdbb7e15cb42cff;15 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
2522b7d4f9b975d8a52c70ee245724ba864b0c36;15 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
6c09778548da31e5c616b719d7b3bc0b3aea9df1;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
e828b3810ff7f6dd3f77b87efac32d84b9d97ad6;15 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
a238cf3333c2cd20929768f15b725a0501ce9b26;15 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.Introspector;M
7a2b9ce48ca25a56dae7b48b85c9f19788b015ea;15 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ClassUtils;M
57ac5d9d71038704b4a70c1903274211fcfae41c;15 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ArrayIterator;M
a6c211144d2306fd4c2882abd5d4a8d19931e18d;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
de085a6beba5758232635b50fcebdc7581722a70;15 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
bf892181ef0e895afd0fd399e46c6c50afc63429;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
b637ac5d5ea0001c1e697b0bd4a2c03557fa578d;15 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
1527ce7787fb7a01371752fb33a9689aa3ea1505;15 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.BaseTestCase;A
1527ce7787fb7a01371752fb33a9689aa3ea1505;15 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.VelocityTest;M
1527ce7787fb7a01371752fb33a9689aa3ea1505;15 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.VelocityTestSuite;M
e9ad77bbc915269ec18e9a99547b82f8de75b3e8;15 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Context;M
882cc783930b9e42fae1a45cc48775cdf391b682;12 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Dummy;M
882cc783930b9e42fae1a45cc48775cdf391b682;12 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
fa7b4cb07455a9ed80aff6c19c0399f9eef5716e;12 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Directive;M
aebd477836580c4937f89d4908d5d4555d6b75ee;12 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Directive;M
