CommitNumber;Entity;Method;Change
fe32a0805b8c8e451600728aa6b328a5e89f360f;METHOD;org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner,Project);MODIFIED
fe32a0805b8c8e451600728aa6b328a5e89f360f;METHOD;org.apache.tools.ant.types.AbstractFileSet.getRef(Project);MODIFIED
4152a248dd7ee64b0210502eb8c129f8bc2e85d1;METHOD;org.apache.ant.antcore.antlib.AntLibManager.configLibraries(InitConfig,Map,Map,Map);MODIFIED
4152a248dd7ee64b0210502eb8c129f8bc2e85d1;METHOD;org.apache.ant.common.service.ComponentService.loadLib(String,boolean);MODIFIED
4152a248dd7ee64b0210502eb8c129f8bc2e85d1;METHOD;org.apache.ant.antcore.execution.Frame.initialize();MODIFIED
4152a248dd7ee64b0210502eb8c129f8bc2e85d1;METHOD;org.apache.ant.antlib.system.LoadLib.execute();MODIFIED
094255442439b2fd2a41b7093837103dce2c1c9d;METHOD;org.apache.ant.antcore.execution.CoreExecService.createProjectReference(String,Project);MODIFIED
094255442439b2fd2a41b7093837103dce2c1c9d;METHOD;org.apache.ant.common.service.ExecService.createProjectReference(String,Project);MODIFIED
094255442439b2fd2a41b7093837103dce2c1c9d;METHOD;org.apache.ant.antlib.system.Ref.init(AntContext,String);MODIFIED
094255442439b2fd2a41b7093837103dce2c1c9d;METHOD;org.apache.ant.antlib.system.Ref.execute();MODIFIED
5e050b869beb674d35cd9bed1c5d73a2bf851987;METHOD;org.apache.ant.init.InitConfig.getAntLibURL();MODIFIED
5e050b869beb674d35cd9bed1c5d73a2bf851987;METHOD;org.apache.ant.init.InitConfig.InitConfig();MODIFIED
5e050b869beb674d35cd9bed1c5d73a2bf851987;METHOD;org.apache.ant.start.Main.start(String,String,String);MODIFIED
5e050b869beb674d35cd9bed1c5d73a2bf851987;METHOD;org.apache.ant.antcore.modelparser.ProjectHandler.startElement(String,String,String,Attributes);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.antlib.AntLibHandler.startElement(String,String,String,Attributes);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.antlib.AntLibrary.AntLibrary(AntLibrarySpec);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ExecutionManager.runBuild(Project,List,Map);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.antlib.AntLibManager.configLibraries(InitConfig,Map,Map,Map);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.loadLib(String,boolean,boolean);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.importLibrary(String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.importComponent(String,String,String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.importFrameComponent(String,String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String,BuildElement);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.importLibraryDef(ComponentLibrary,String,String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.createTypeInstance(Class,AntLibFactory,BuildElement,String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.configureElement(AntLibFactory,Object,BuildElement);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.ComponentManager.ComponentManager(Frame);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.CoreExecService.executeTask(Task);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.Frame.getReferencedDefinition(String);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.Frame.createProjectReference(String,Project,Map);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.Frame.executeTasks(Iterator);MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.ant.antcore.execution.Frame.configureServices();MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.tools.ant.taskdefs.Ant.init();MODIFIED
ad294b53b3a5fd3a9a5e53db970e8f1a7f4827fe;METHOD;org.apache.tools.ant.taskdefs.CallTarget.init();MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ExecutionContext.getLocation();MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.xml.ElementHandler.processAttributes(Attributes);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.loadLib(String,boolean,boolean);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.importLibrary(String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.importComponent(String,String,String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.getLibFactory(ComponentLibrary);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponentFromDef(String,ComponentLibrary,AntLibDefinition,BuildElement);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.createTypeInstance(Class,AntLibFactory,BuildElement,String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.addNestedElement(AntLibFactory,Setter,Object,BuildElement);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.createNestedElement(AntLibFactory,Setter,Object,BuildElement);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.addAspects(AntLibrary);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.ComponentManager.addConverters(AntLibrary);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.modelparser.BuildElementHandler.processElement(String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.modelparser.ProjectHandler.processElement(String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.modelparser.TargetHandler.processElement(String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.common.model.ModelElement.getAspectNames();MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.common.model.ModelElement.getAspectAttributes(String);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.CoreExecService.executeTask(Task);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antcore.execution.Frame.executeTasks(Iterator);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antlib.system.AntAspect.init(AntContext);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.antlib.system.AntAspect.postCreateComponent(Object,BuildElement);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.common.antlib.AbstractAspect.preExecuteTask(Task);MODIFIED
0cecedb8dc14c38f55aab6fe1504624c896e7774;METHOD;org.apache.ant.common.antlib.Aspect.preExecuteTask(Task);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.common.service.ComponentService.configureAttributes(Object,Map);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String,BuildElement);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antcore.execution.ComponentManager.addNestedElement(AntLibFactory,Setter,Object,BuildElement);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antcore.execution.ComponentManager.configureAttributes(Object,Map);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antcore.execution.Frame.executeTask(Task,AspectValueCollection);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antcore.execution.Frame.executeTasks(Iterator);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antlib.system.AntAspect.postCreateComponent(Object,BuildElement);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.antlib.system.AntAspect.preExecuteTask(Task,AspectValueCollection);MODIFIED
ef949e623c762e3817de7fad8b4309287bed17ef;METHOD;org.apache.ant.common.antlib.AbstractAspect.postCreateComponent(Object,BuildElement);MODIFIED
2fae9a61fdab7da0c0d5d93a6c3513ebfec59243;METHOD;org.apache.tools.ant.helper.TaskHandler.onStartElement(String,String,String,Attributes,AntXmlContext);MODIFIED
2fae9a61fdab7da0c0d5d93a6c3513ebfec59243;METHOD;org.apache.tools.ant.helper.NestedElementHandler.onStartElement(String,String,String,Attributes,AntXmlContext);MODIFIED
2fae9a61fdab7da0c0d5d93a6c3513ebfec59243;METHOD;org.apache.tools.ant.helper.DataTypeHandler.onStartElement(String,String,String,Attributes,AntXmlContext);MODIFIED
2291d1287c195d98c28132945b26b4719bfb43bb;METHOD;org.apache.tools.ant.RuntimeConfigurable2.configure(Object,Attributes,Project);MODIFIED
2291d1287c195d98c28132945b26b4719bfb43bb;METHOD;org.apache.tools.ant.RuntimeConfigurable2.RuntimeConfigurable2(Object,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.AntLibHandler.startElement(String,String,String,Attributes);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.AntLibrary.getFactory(AntContext);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.AntLibrarySpec.addDefinition(String,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.config.AntConfig.merge(AntConfig);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.config.AntConfigHandler.startElement(String,String,String,Attributes);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.TaskAdapter.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.util.FileUtils.resolveFile(File,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.util.FileUtils.normalize(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.AntLibManager.addAntLibraries(Map,URL);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.AntLibManager.AntLibManager(boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.BuildEventSupport.threadOutput(String,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Ant1Converter.convert(String,Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Ant1Factory.init(AntContext);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Ant1Factory.createComponent(Class,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Ant1Factory.createInstance(Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Ant1Factory.registerCreatedElement(Object);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.ProjectComponent.init(AntContext,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.ProjectHelper.replaceProperties(Project,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.ProjectHelper.replaceProperties(Project,String,Hashtable);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.ProjectHelper.configureProject(Project,File);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Task.addNestedTask(<name>org);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Task.init(AntContext,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.tools.ant.Task.perform();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AbstractTask.handleSystemOut(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AbstractTask.handleSystemErr(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AntContext.getCoreService(Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AntLibFactory.init(AntContext);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AntLibFactory.createComponent(Class,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AntLibFactory.createInstance(Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AntLibFactory.registerCreatedElement(Object);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.Converter.convert(String,Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.ExecutionComponent.init(AntContext,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.ExecutionComponent.validateComponent();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.StandardLibFactory.createComponent(Class,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.StandardLibFactory.init(AntContext);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.StandardLibFactory.createInstance(Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.StandardLibFactory.registerCreatedElement(Object);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.Task.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.Task.handleSystemOut(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.Task.handleSystemErr(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.TaskContainer.addNestedTask(Task);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.loadLib(String,boolean,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.addLibPath(String,URL);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.typedef(AntLibFactory,ClassLoader,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.taskdef(AntLibFactory,ClassLoader,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.importComponent(String,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.importLibrary(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.importFrameComponent(String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.createComponent(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.createComponent(String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ComponentService.configureAttributes(Object,Map,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.getDataValue(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.isDataValueSet(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.setDataValue(String,Object);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.setMutableDataValue(String,Object);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.replacePropertyRefs(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.DataService.replacePropertyRefs(String,Map);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.FileService.resolveFile(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.util.PropertyUtils.parsePropertyString(String,List,List);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.addLibPath(String,URL);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.importLibrary(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.importComponent(String,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.getLibFactory(ComponentLibrary);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponent(String,BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createComponentFromDef(String,ComponentLibrary,AntLibDefinition,BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createTypeInstance(Class,AntLibFactory,BuildElement,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.addNestedElement(AntLibFactory,Setter,Object,BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.createNestedElement(AntLibFactory,Setter,Object,BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.configureAttributes(Object,Map,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.configureElement(AntLibFactory,Object,BuildElement);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.addAspects(AntLibrary);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.addConverters(AntLibrary);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.ComponentManager.ComponentManager(Frame);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AbstractComponent.init(AntContext,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AbstractComponent.validateComponent();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.antlib.AbstractComponent.getCoreService(Class);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.EventService.addBuildListener(BuildListener);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.EventService.removeBuildListener(BuildListener);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.antlib.ComponentLibrary.getFactory(AntContext);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreDataService.replacePropertyRefs(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreDataService.replacePropertyRefs(String,Map);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreExecService.executeTask(Task);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreExecService.getTaskExecutionContext(Task);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreExecService.executeTask(Task,AspectValueCollection);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.CoreFileService.resolveFile(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.replacePropertyRefs(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.setProject(Project);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.setDataValue(String,Object,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.getOverrideProperty(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.isOverrideSet(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.setMagicProperties();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.createProjectReference(String,Project,Map);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.createFrame(Project);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.addBuildListener(BuildListener);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.runBuild(List);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.getTargetDependencies(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.executeTarget(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.executeTask(Task,AspectValueCollection);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.executeTasks(Iterator);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.executeTargetTasks(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.determineBaseDir();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.configureServices();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Frame.Frame(InitConfig,AntConfig);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.parseXMLBuildFile(File);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.setupBuild(Project,Map);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.setupBuild(Map);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.executeTask(Task);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.executeTask(Task,AspectValueCollection);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.common.service.ExecService.handleBuildOutput(Object,String,boolean);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antcore.execution.Setter.setAttribute(Object,String,String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.script.ScriptBase.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.script.ScriptDef.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.system.Ant.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.system.AntBase.handleSystemErr(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.system.AntBase.handleSystemOut(String);MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.system.AntCall.execute();MODIFIED
1c9ba5c0229aeedcd7599618e8fcc787d410d113;METHOD;org.apache.ant.antlib.system.FileConverter.convert(String,Class);MODIFIED
