Learning rate;Beta;Gamma;Dense sizes;MCC
0.0240525640257;0.0053219498848;4;[92, 32];0.42074166834538207
0.0257426638956;0.0206812613756;10;[28, 22];0.41915293955439764
0.103264673379;0.0393126315934;5;[7, 4];0.4132769319034252
0.0181632820334;0.195664139509;10;[17, 7, 6];0.411638770987063
0.0470143534709;0.0072124462335;4;[49, 31];0.41098858260928234
0.700558261231;0.1191027449;5;[34, 11];0.4073075760355176
0.706590080793;0.0348681021614;3;[14];0.4060792630297274
0.0548837352715;0.252754842188;3;[26, 12, 7];0.40474336883848144
0.408676665971;0.00474502986473;5;[75];0.40415237927405245
0.0091249976557;0.262093559052;8;[54, 30, 11];0.4020442318622453
0.0337218216451;0.0295205372231;10;[34];0.4008123840285585
0.0368778453538;0.668310284121;6;[6];0.3999380474288812
0.00970632425163;0.0240389872753;6;[78, 78, 53];0.39760929312510784
0.187060881301;0.622835001475;5;[86];0.3974036019354077
0.321654248898;0.00328029742981;3;[50];0.39571631972007143
0.164270784707;0.00913338902457;3;[7, 5];0.39571631972007143
0.0310857528053;0.0142255770861;10;[79, 49, 17];0.39198392037198937
0.00616541923185;0.168369421514;9;[75, 26, 6];0.39187054811944483
0.507431613332;0.0045053862761;6;[23, 4, 4];0.3915374341061469
0.652063602566;0.00329477289243;10;[16, 11];0.39077680633211453
0.859812379048;0.0196369638886;9;[92, 24, 6];0.3882823676425181
0.710440457217;0.0222830045663;8;[74, 50];0.38319971343583575
0.227612832105;0.016812587617;10;[88];0.3827680362294599
0.0827425057779;0.0301342888819;5;[21];0.38231685715929853
0.0350140210076;0.00525942066728;8;[46];0.38069200847445417
0.0393151507758;0.0278869493786;3;[48, 28];0.3761237402357542
0.347325425312;0.016389869406;4;[91, 50, 27];0.3741534761120092
0.0417113325486;0.0262380275786;5;[55];0.37406851923245055
0.551114417086;0.0119316398685;10;[76];0.37194680984126804
0.135674545578;0.979213197477;6;[9];0.3702393847042776
0.761262168022;0.0332921624118;3;[36, 27];0.36935441123776064
0.256052174774;0.00902087803058;7;[23, 7];0.3672483963432581
0.0217929456703;0.0152945101397;9;[27, 24];0.3593525842157227
0.0317464825573;0.550121958539;4;[41];0.3587601051571515
0.0173256866823;0.00857806269769;6;[55, 54];0.355924669221527
0.0702621722398;0.368419902965;4;[83, 34, 16];0.35415292968620815
0.0676977484132;0.751954062895;4;[72];0.34841069680700465
0.0102917626061;0.0893775060547;10;[93, 8, 4];0.3467840311649034
0.0337238862934;0.0334969048166;7;[46];0.3423214532005137
0.064043240496;0.423747763653;3;[14];0.34103492118389417
0.0123498560932;0.599652378159;4;[80, 35];0.3383072627370926
0.511217325347;0.0057596788468;7;[85];0.3377904616270071
0.722726988138;0.131444615986;5;[38];0.33406707639580074
0.00793544367211;0.372078593624;10;[88, 27, 13];0.32759192501653667
0.583226343264;0.455346232271;7;[58, 31];0.32722504771274874
0.00716121363347;0.116506382369;6;[91, 28, 10];0.32550117491100494
0.071327756506;0.185238249285;2;[74];0.3254591787148103
0.0510779925442;0.0189817565295;4;[24];0.32375168991769204
0.0145579425721;0.0851615481963;7;[80, 67, 13];0.31930431524255154
0.600472533425;0.28976193271;6;[48, 28];0.3170572259469571
0.246323647223;0.00371593183858;8;[13, 5, 4];0.3105866137951239
0.00391520059368;0.0110117418327;7;[91, 90, 46];0.3082623522970408
0.00517562858452;0.0191358693274;6;[100, 35, 28];0.307310091305714
0.00999849172934;0.0168876713286;4;[98, 72];0.30586890029122016
0.725269669378;0.0577875157815;8;[70, 26];0.30295656631686746
0.00327086307529;0.0365364655769;9;[71, 51, 41];0.30135599159487925
0.0154316014295;0.239778846847;2;[71, 16, 8];0.29672459295974407
0.33128182453;0.0159425970534;8;[13];0.29168523726713713
0.74594333419;0.00363634103156;3;[69];0.29048696529707163
0.186056595484;0.325569469522;2;[58];0.29040946168688303
0.478348577539;0.173550693624;10;[59, 20];0.2875493679394657
0.0159910491037;0.00400660546672;10;[65, 8];0.2869672349011632
0.891648566157;0.032555486628;7;[76, 50];0.28634843014016553
0.0364444617779;0.88402006756;10;[97, 53, 30];0.28136673795192957
0.718771004108;0.321712741938;10;[50];0.27767267009615737
0.00568056750993;0.155910665258;6;[86, 79, 50];0.27726501710924184
0.0160646856649;0.0733664634631;8;[22];0.2675239521317027
0.00782302396581;0.0116714797272;9;[15, 13, 12];0.26742773282632815
0.0316452001051;0.739486351089;7;[69, 22, 10];0.2642754166233365
0.0150821258248;0.0116717948528;2;[95, 46];0.25530145951127686
0.0145769919931;0.00419940571641;9;[42, 41];0.25117909754920764
0.00906813602177;0.0323161083728;4;[21, 10, 7];0.24777612119709774
0.0522412408316;0.567306407989;2;[28];0.24705673619742602
0.0136265550099;0.683401608696;2;[33, 4];0.24571412547785007
0.00968606238161;0.850352518458;3;[69];0.24518085895343436
0.00335109858804;0.632496937072;10;[35, 27];0.23675979190532226
0.0059073068201;0.0176442403104;4;[53, 44];0.2358543388694389
0.00575667109511;0.176437035493;8;[33, 12, 6];0.23499201924534452
0.0128517378295;0.166729589332;10;[17, 6];0.2288992984614362
0.0108021197215;0.0382069312992;2;[41, 27, 23];0.22799262953616384
0.00730557794109;0.224031305261;10;[31, 20, 20];0.22380533542735745
0.0126722595135;0.475858948135;3;[72];0.22202210392596283
0.00924041834519;0.315227775619;3;[33, 22];0.22109271394374638
0.00338050151137;0.299560930755;6;[77];0.21796628895896028
0.0122676179519;0.0707992513419;9;[18, 10];0.21662412888752097
0.895096143916;0.135876228071;5;[63];0.2078709379830425
0.0232391792593;0.0281122034814;8;[14, 4];0.20590553049977922
0.245318933701;0.259357256736;1;[79];0.2049341895063875
0.0241787182996;0.363118841528;1;[47];0.2037072170001828
0.00512664543844;0.202102860396;10;[34];0.19202940555222195
0.00890996913844;0.145093325761;6;[17, 17, 9];0.18559119345225036
0.00634098853668;0.0460474154473;4;[36, 26];0.1772206749003985
0.00960333449806;0.0464130001315;5;[28, 17];0.17447476198286266
0.00458426673196;0.0144743964741;2;[36, 10, 5];0.16949813143681547
0.00592922565311;0.905018607208;7;[21];0.16864536188342855
0.0154062846289;0.129932511728;1;[48];0.16758158170326903
0.0122401048072;0.00651456787528;4;[13, 4];0.1621182088767485
0.0168095170905;0.0244847548033;4;[13, 10];0.1585915101808581
0.00481960602561;0.0646575445308;5;[85, 16];0.15787245457154417
0.00566130444189;0.0564594912056;1;[57, 20, 10];0.1492869371020215
0.0126563179484;0.0940395345613;4;[6, 5, 5];0.1340026100634303
0.00774675931559;0.0269906230584;8;[29, 20];0.13328380677240892
0.00452995115401;0.00537315674472;5;[39];0.12226825626613756
0.00507882889924;0.0436048610001;6;[4, 4, 4];0.12054683811539642
0.00875915235661;0.0102861542128;7;[18, 14];0.11579918618883597
0.00371931854434;0.0349045611871;8;[16];0.11218632031878585
0.00417476975218;0.101462104253;1;[84];0.11031569877129953
0.00894673543482;0.020275777726;1;[32];0.10209770436216661
0.00412321933187;0.100321926611;8;[8, 7, 5];0.10148330491468373
0.003593161441;0.359115973691;1;[97];0.09181173093291184
0.00898182284325;0.0620904085784;4;[14, 7, 4];0.08984568495109602
0.0135637089022;0.00368421314794;3;[5, 4];0.08288951559833703
0.0138970459241;0.313531895901;2;[9];0.07335478783789753
0.391773225923;0.872581898942;7;[64, 60];0.03396561129282383
0.292542668975;0.813124094383;6;[36, 20, 14];0.008927148853489785
0.691497116697;0.42874131287;6;[18, 4, 4];0.004331902405994462
0.00407287210784;0.0147890200867;9;[20];0.0014347451177073478
0.843249822026;0.971649831501;8;[22];-0.0009955476485513175
0.903400766542;0.393129611868;1;[49, 30];-0.007985600558340793
