Learning rate;Beta;Gamma;Dense sizes;MCC
0.0306784440551;0.00496909754953;6;[10];0.33394640238283835
0.328731572569;0.00435578266207;3;[37, 31];0.33112723039874414
0.553160735177;0.0154549405052;9;[77];0.33087075340930155
0.306854748394;0.82532631768;4;[97];0.3279036247634335
0.0250403412136;0.0289306511007;5;[14, 10, 4];0.3271216254729032
0.0491491715163;0.014211650481;8;[19, 9];0.3268354063127914
0.00745315732374;0.00331446835789;10;[54, 16];0.3257784916667619
0.158747646291;0.00453517506108;3;[69, 31, 18];0.32339880328587234
0.155304148698;0.29840329036;2;[89];0.32293780188224613
0.00453603839424;0.494355924069;6;[66, 55, 35];0.3215078989350968
0.456763728976;0.971946936047;4;[33];0.3195679432401648
0.0655834991005;0.00626922513395;10;[63, 36];0.316021381577385
0.00670072827755;0.656129549615;6;[33, 20, 5];0.3151852468187048
0.00375773341352;0.0121403984137;5;[86, 45];0.31348805462386964
0.00805908196191;0.227656795688;9;[71];0.3104320550229918
0.0337024712043;0.00340911242944;5;[27, 8];0.3096929248165745
0.587943108734;0.0117100124861;9;[38, 28, 25];0.30918137854424826
0.00743820282082;0.421969471977;4;[91, 13];0.3054308413474709
0.0789399889553;0.00340617605447;10;[8, 5];0.3042725583065133
0.0103685584748;0.923897161166;3;[95, 30];0.3029158748301069
0.313555642279;0.00479468451314;9;[66, 43];0.29992949527592166
0.0196810842244;0.922330041405;2;[40, 39, 6];0.2999158772650572
0.0258972796254;0.0205149128866;6;[15];0.2990619646221442
0.0107820943786;0.119149351186;8;[91, 53];0.29845988630998266
0.0142192529483;0.0309612801683;6;[30, 16, 11];0.2973371127677117
0.0235037113041;0.00355217394967;4;[12, 9];0.29425336354332715
0.00666758117145;0.19524468058;7;[41, 19, 6];0.2910420509710811
0.00694901568735;0.0103710040471;7;[85, 71, 11];0.2884797276075531
0.00868642851252;0.00520419406389;4;[96, 16];0.286945460744515
0.00771650528062;0.105190758868;3;[30, 14, 4];0.285514439239281
0.0195380182148;0.0139636880782;10;[39];0.2839177915141136
0.00939139304592;0.00949650077032;4;[60, 8];0.282592580685995
0.0841185333369;0.066987449425;1;[33, 6, 5];0.281237736404694
0.451157280188;0.715352058549;3;[12];0.27984158709077406
0.586206066345;0.427895838849;2;[45];0.2781892458885809
0.0106905451171;0.200770629931;4;[64, 8];0.2775841266856369
0.00587368200334;0.0504497398567;3;[73, 55, 24];0.2714090148161845
0.0899592354198;0.851321112427;3;[36];0.2672532567323105
0.00549135902422;0.0374750587076;4;[54, 27];0.2662121393510229
0.010150790439;0.00368285404781;10;[14, 6, 5];0.2653467434236706
0.0288910642314;0.714266844206;8;[15, 9, 6];0.26181224776612105
0.00919331250856;0.0139962955828;2;[62, 29, 12];0.26129169825797993
0.0110264250064;0.779548888657;5;[16];0.25902380291542804
0.0105224825722;0.218920062812;2;[94, 36, 11];0.2557255704588463
0.0126135194465;0.140076634877;3;[26];0.25495711734086923
0.0126307827717;0.31900554675;3;[70];0.2526510408591919
0.00558092852828;0.0044425068025;9;[54, 44];0.25137347844386365
0.0368208302448;0.0324273448534;9;[38];0.25072981184870263
0.00539936064907;0.0397156783716;8;[39, 9];0.24777663749626935
0.00424302593995;0.606040006348;3;[65, 16, 16];0.24406571228286744
0.0183375794801;0.00794765676971;4;[28, 6, 4];0.24370479659586933
0.0296243140423;0.0201129804218;4;[13, 11];0.24147973800651365
0.00479538822149;0.00884798660119;1;[92, 37, 11];0.24136759872236294
0.00376388567866;0.0274122837047;5;[29, 24, 14];0.24110612657481134
0.00373711188305;0.0178276110221;7;[44, 44];0.23818072156560793
0.00845347287315;0.0917858120862;5;[20, 9, 8];0.23753754064909044
0.0506825485138;0.26361931179;1;[54];0.23085878867734638
0.0533253472915;0.697664770568;8;[96, 92, 16];0.2302341030562642
0.0197190277437;0.0332106121837;2;[12];0.22475722332180706
0.0052428889063;0.248575734402;2;[65, 55, 20];0.22256467956774303
0.00433675810504;0.0503511857889;4;[37, 30];0.22155898555257977
0.0142419378306;0.00344557360337;2;[7];0.2183230537800595
0.00382807283403;0.428691183477;3;[90, 19];0.2168173935646415
0.00339644235372;0.00759866718158;6;[68];0.21602999634166886
0.113210258201;0.361907852823;2;[44, 17];0.19920386361377007
0.00355953602216;0.474152126507;7;[28, 10];0.19632294783951576
0.00316559655004;0.0971759780422;1;[88, 85];0.194541725421927
0.059842701238;0.00638699784095;1;[7];0.18576540323182741
0.00495052017582;0.208943850622;2;[30, 21];0.1783863676168022
0.0109033056793;0.0606385494358;3;[10];0.17424175895107355
0.00479324543562;0.375600130424;9;[70, 41, 37];0.17362820346996488
0.00668777569606;0.0376559473322;7;[88];0.1727669072287196
0.0104490510683;0.00380525516988;4;[23];0.16909881377933197
0.00426335353973;0.0106863284408;4;[19, 4];0.16294837012192306
0.00620112496296;0.202110257158;2;[57];0.15449475087847178
0.00476238015508;0.00543254942137;8;[17, 9];0.15032733299347872
0.0041919189801;0.063744455204;3;[57, 40];0.13098045400053027
0.0380480666069;0.414128188794;1;[7, 7];0.12911757544663982
0.0349566064977;0.00568096668719;10;[12, 5];0.11063761584527125
0.00443383050371;0.234377865732;6;[7, 6];0.10580763579375459
0.017134087947;0.0190835995952;1;[39];0.10455769320688853
0.00332368139885;0.0120834131405;9;[12];0.10403762812776599
0.356744722319;0.157251203483;2;[18, 8, 8];0.10004378203581323
