Learning rate;Beta;Gamma;Dense sizes;MCC
0.00393561204402;0.212669584943;1;[81];0.1300637973770415
0.0159710896563;0.00350093497328;4;[8, 8];0.12536758629804248
0.00437026854077;0.0864852740865;3;[10, 6];0.12312393205321562
0.0197606240939;0.0242890726699;2;[9, 6];0.12240565516702923
0.00893891744362;0.106797019441;1;[11];0.11627762872124148
0.00478780336905;0.0204553540422;3;[52];0.11210019424745868
0.0203146834475;0.00377306186422;2;[10];0.11037267909486247
0.00411050315745;0.113071716233;8;[94];0.10271891858467629
0.00333261524024;0.00486548655364;5;[36, 25];0.09285585933180303
0.00576521775609;0.0552390188703;7;[15];0.08802431454590152
0.5170285389;0.826811351387;1;[9, 7, 6];0.011183175662277618
0.207789068244;0.748721155818;1;[66, 28, 6];0.011183175662277618
0.258093928349;0.886945454404;5;[32, 14, 10];0.0037527869668026567
0.00586332583457;0.00497642794539;1;[13];0.00359316456097669
0.575934740006;0.323165497721;6;[7, 4, 4];-0.021951708364326757
0.605509238394;0.757114819024;6;[38, 17];-0.056533821408646934
0.584033902578;0.963835198779;3;[76, 11, 4];-0.056533821408646934
0.518860484223;0.663990891238;6;[19, 9, 4];-0.056533821408646934
0.630637904853;0.990054404727;6;[30, 20, 14];-0.056533821408646934
0.335871447198;0.669520735826;6;[46, 13];-0.056533821408646934
0.741547373113;0.90464720486;3;[15, 13, 10];-0.056533821408646934
0.735370926784;0.578891809886;3;[52, 48, 31];-0.056533821408646934
